session_id,user_id,event_date,event_month,event_quarter,product_id,category,brand,price,discount_%,device_type,traffic_source,gender,age_group,city,pages_viewed,time_spent_min,funnel_stage,is_cart,is_checkout,is_purchase,cart_abandoned,revenue
SESS017644,USR04694,13-03-2024,Mar-24,Q1 2024,PROD6884,apparel.accessories,Titan,7804.51,15,Desktop,Social Media,Female,35-44,Lucknow,15,3.1,View,0,0,0,0,0
SESS017645,USR01436,07-04-2024,Apr-24,Q2 2024,PROD1297,beauty.makeup,Nykaa,3506.17,0,Mobile,Push Notification,Male,25-34,Bangalore,5,41.2,Cart,1,0,0,1,0
SESS017646,USR06563,01-08-2024,Aug-24,Q3 2024,PROD1666,beauty.skincare,Olay,266.78,20,Mobile,Organic Search,Male,25-34,Ahmedabad,8,8.5,Purchase,1,1,1,0,213.42
SESS017647,USR02301,22-07-2024,Jul-24,Q3 2024,PROD6844,books.fiction,Simon & Schuster,157.68,0,Mobile,Referral,Female,45-54,Chennai,5,25.7,Purchase,1,1,1,0,157.68
SESS017648,USR06592,16-11-2024,Nov-24,Q4 2024,PROD5899,grocery.beverages,Coca-Cola,175.48,0,Mobile,Social Media,Male,55+,Lucknow,1,15.8,View,0,0,0,0,0
SESS017649,USR00315,05-02-2024,Feb-24,Q1 2024,PROD4739,apparel.footwear,Puma,5695.92,30,Mobile,Paid Ad,Female,25-34,Delhi,5,5.6,Purchase,1,1,1,0,3987.14
SESS017650,USR00278,01-06-2024,Jun-24,Q2 2024,PROD4251,beauty.makeup,Maybelline,2999.64,20,Desktop,Social Media,Female,25-34,Hyderabad,5,20.9,Checkout,1,1,0,1,0
SESS017651,USR07696,11-10-2024,Oct-24,Q4 2024,PROD9636,apparel.footwear,Adidas,1717.53,15,Mobile,Organic Search,Female,25-34,Hyderabad,8,22.1,View,0,0,0,0,0
SESS017652,USR04015,29-11-2024,Nov-24,Q4 2024,PROD3046,grocery.food,Britannia,403.02,10,Tablet,Organic Search,Female,18-24,Bangalore,4,29.7,View,0,0,0,0,0
SESS017653,USR04400,26-12-2024,Dec-24,Q4 2024,PROD4405,toys.games,Xbox,9585.23,10,Desktop,Direct,Male,25-34,Chennai,2,4.2,Checkout,1,1,0,1,0
SESS017654,USR00506,14-10-2024,Oct-24,Q4 2024,PROD3585,electronics.smartphone,Xiaomi,23366.66,0,Mobile,Organic Search,Male,35-44,Bangalore,12,4.2,Checkout,1,1,0,1,0
SESS017655,USR06724,12-12-2024,Dec-24,Q4 2024,PROD4275,apparel.accessories,Ray-Ban,12118.72,20,Mobile,Email Campaign,Male,25-34,Delhi,6,24.6,Purchase,1,1,1,0,9694.98
SESS017656,USR01389,04-10-2024,Oct-24,Q4 2024,PROD7894,toys.games,Razer,11936.73,25,Desktop,Direct,Female,25-34,Pune,2,35.3,Cart,1,0,0,1,0
SESS017657,USR02260,21-01-2024,Jan-24,Q1 2024,PROD6105,beauty.makeup,NYX,1019.93,10,Mobile,Push Notification,Male,18-24,Delhi,15,20.7,View,0,0,0,0,0
SESS017658,USR07614,26-05-2024,May-24,Q2 2024,PROD8912,electronics.smartphone,Samsung,28273.33,0,Mobile,Email Campaign,Male,25-34,Mumbai,9,42,Cart,1,0,0,1,0
SESS017659,USR06097,05-05-2024,May-24,Q2 2024,PROD6816,sports.clothing,Reebok,617.29,0,Mobile,Organic Search,Male,25-34,Chennai,11,16.1,Checkout,1,1,0,1,0
SESS017660,USR00166,07-08-2024,Aug-24,Q3 2024,PROD7988,toys.games,Razer,10306.99,5,Mobile,Organic Search,Female,25-34,Pune,12,25.6,View,0,0,0,0,0
SESS017661,USR04824,26-09-2024,Sep-24,Q3 2024,PROD7547,books.education,McGraw-Hill,1560.52,15,Mobile,Paid Ad,Male,35-44,Hyderabad,12,24.3,Cart,1,0,0,1,0
SESS017662,USR01996,18-10-2024,Oct-24,Q4 2024,PROD5464,home.decor,Westside,5556.73,20,Mobile,Social Media,Female,45-54,Chennai,4,39.8,Checkout,1,1,0,1,0
SESS017663,USR04545,04-05-2024,May-24,Q2 2024,PROD5557,books.education,Oxford,354.75,0,Mobile,Paid Ad,Male,25-34,Hyderabad,10,43.1,View,0,0,0,0,0
SESS017664,USR04182,21-05-2024,May-24,Q2 2024,PROD7039,toys.kids,LEGO,319.52,0,Tablet,Paid Ad,Female,45-54,Chennai,5,41.9,View,0,0,0,0,0
SESS017665,USR01924,08-05-2024,May-24,Q2 2024,PROD9022,books.fiction,HarperCollins,524.31,0,Mobile,Paid Ad,Male,35-44,Chennai,12,42.2,View,0,0,0,0,0
SESS017666,USR05145,11-11-2024,Nov-24,Q4 2024,PROD3802,apparel.clothing,H&M,2809.24,15,Desktop,Paid Ad,Male,18-24,Chennai,13,26,Purchase,1,1,1,0,2387.85
SESS017667,USR01375,13-11-2024,Nov-24,Q4 2024,PROD5025,grocery.food,Britannia,214.39,10,Mobile,Email Campaign,Male,18-24,Delhi,1,9.6,Purchase,1,1,1,0,192.95
SESS017668,USR03493,31-10-2024,Oct-24,Q4 2024,PROD3081,electronics.camera,Nikon,70738.56,15,Mobile,Paid Ad,Female,25-34,Pune,2,1.9,View,0,0,0,0,0
SESS017669,USR05980,31-08-2024,Aug-24,Q3 2024,PROD8548,apparel.footwear,Converse,7395.34,5,Mobile,Organic Search,Female,18-24,Mumbai,15,31.3,Purchase,1,1,1,0,7025.57
SESS017670,USR00983,13-07-2024,Jul-24,Q3 2024,PROD6366,apparel.footwear,Adidas,4067.17,25,Mobile,Paid Ad,Male,35-44,Lucknow,10,25,View,0,0,0,0,0
SESS017671,USR00352,22-11-2024,Nov-24,Q4 2024,PROD2197,sports.equipment,Decathlon,15518.24,25,Desktop,Paid Ad,Female,18-24,Kolkata,8,37.2,Cart,1,0,0,1,0
SESS017672,USR05459,25-04-2024,Apr-24,Q2 2024,PROD3931,electronics.smartphone,OnePlus,19430.49,10,Mobile,Paid Ad,Other,55+,Chennai,6,3.3,Purchase,1,1,1,0,17487.44
SESS017673,USR01872,03-01-2024,Jan-24,Q1 2024,PROD8613,beauty.makeup,L'Oreal,2178.02,0,Mobile,Paid Ad,Male,25-34,Lucknow,8,19,Purchase,1,1,1,0,2178.02
SESS017674,USR07610,23-01-2024,Jan-24,Q1 2024,PROD4872,books.education,Oxford,957.23,5,Desktop,Organic Search,Male,25-34,Bangalore,11,25.8,Purchase,1,1,1,0,909.37
SESS017675,USR03610,27-07-2024,Jul-24,Q3 2024,PROD3741,books.education,McGraw-Hill,712.82,0,Desktop,Direct,Female,25-34,Chennai,10,31,Purchase,1,1,1,0,712.82
SESS017676,USR07672,11-06-2024,Jun-24,Q2 2024,PROD2061,beauty.skincare,Olay,1877.94,5,Mobile,Social Media,Female,35-44,Pune,1,43.6,Checkout,1,1,0,1,0
SESS017677,USR02826,13-10-2024,Oct-24,Q4 2024,PROD3007,home.furniture,Pepperfry,25681.56,15,Mobile,Paid Ad,Female,25-34,Chennai,9,7.9,Purchase,1,1,1,0,21829.33
SESS017678,USR01224,09-05-2024,May-24,Q2 2024,PROD6557,home.appliances,LG,3031.64,30,Mobile,Organic Search,Female,25-34,Chennai,13,24.7,View,0,0,0,0,0
SESS017679,USR04168,05-10-2024,Oct-24,Q4 2024,PROD9052,home.decor,IKEA,1394.74,15,Mobile,Email Campaign,Male,35-44,Pune,1,21.3,Checkout,1,1,0,1,0
SESS017680,USR04881,23-09-2024,Sep-24,Q3 2024,PROD1256,sports.clothing,Nike,1879.36,15,Mobile,Email Campaign,Male,35-44,Delhi,3,37.2,View,0,0,0,0,0
SESS017681,USR00915,18-03-2024,Mar-24,Q1 2024,PROD6471,home.appliances,Philips,25148.63,30,Mobile,Email Campaign,Female,18-24,Mumbai,14,30.2,Checkout,1,1,0,1,0
SESS017682,USR02660,10-12-2024,Dec-24,Q4 2024,PROD8980,apparel.clothing,H&M,2179.55,20,Mobile,Organic Search,Female,25-34,Lucknow,7,27.8,View,0,0,0,0,0
SESS017683,USR05038,21-11-2024,Nov-24,Q4 2024,PROD3479,home.furniture,Pepperfry,18620.81,25,Mobile,Referral,Female,25-34,Delhi,7,32.9,View,0,0,0,0,0
SESS017684,USR03123,29-06-2024,Jun-24,Q2 2024,PROD3483,electronics.camera,Canon,27623.05,0,Mobile,Social Media,Male,25-34,Delhi,10,16.6,Checkout,1,1,0,1,0
SESS017685,USR03768,11-02-2024,Feb-24,Q1 2024,PROD7516,electronics.headphone,Bose,15991.09,20,Mobile,Paid Ad,Male,18-24,Mumbai,13,4,Purchase,1,1,1,0,12792.87
SESS017686,USR02385,02-08-2024,Aug-24,Q3 2024,PROD9092,electronics.camera,Canon,29827.1,15,Mobile,Paid Ad,Male,45-54,Bangalore,1,28.2,Purchase,1,1,1,0,25353.03
SESS017687,USR02965,03-07-2024,Jul-24,Q3 2024,PROD8786,apparel.footwear,Nike,1682.37,10,Mobile,Email Campaign,Female,45-54,Bangalore,8,22.7,Checkout,1,1,0,1,0
SESS017688,USR01711,11-11-2024,Nov-24,Q4 2024,PROD2795,electronics.tablet,Apple,23598.58,0,Mobile,Social Media,Male,18-24,Mumbai,10,8.3,View,0,0,0,0,0
SESS017689,USR00035,21-10-2024,Oct-24,Q4 2024,PROD4292,electronics.camera,Sony,89104.75,30,Desktop,Paid Ad,Female,35-44,Kolkata,6,44,Purchase,1,1,1,0,62373.32
SESS017690,USR03393,18-07-2024,Jul-24,Q3 2024,PROD6697,beauty.makeup,L'Oreal,2885.64,10,Mobile,Email Campaign,Female,35-44,Mumbai,5,35.7,Purchase,1,1,1,0,2597.08
SESS017691,USR03188,30-01-2024,Jan-24,Q1 2024,PROD2421,sports.clothing,Adidas,546.94,0,Mobile,Paid Ad,Male,35-44,Hyderabad,15,16.4,Purchase,1,1,1,0,546.94
SESS017692,USR05703,04-08-2024,Aug-24,Q3 2024,PROD7259,sports.clothing,Under Armour,1706.39,20,Desktop,Push Notification,Female,35-44,Jaipur,5,9.8,Purchase,1,1,1,0,1365.11
SESS017693,USR04716,21-09-2024,Sep-24,Q3 2024,PROD9632,electronics.headphone,Sony,15644.57,0,Mobile,Direct,Male,18-24,Kolkata,7,9.8,Purchase,1,1,1,0,15644.57
SESS017694,USR07042,30-08-2024,Aug-24,Q3 2024,PROD7337,toys.games,Sony,6257.42,0,Mobile,Paid Ad,Male,18-24,Delhi,3,4.9,Cart,1,0,0,1,0
SESS017695,USR07137,11-05-2024,May-24,Q2 2024,PROD8311,toys.games,Xbox,3039.9,30,Desktop,Direct,Female,18-24,Delhi,14,22.6,Purchase,1,1,1,0,2127.93
SESS017696,USR05257,01-05-2024,May-24,Q2 2024,PROD5315,beauty.makeup,Nykaa,3616.48,5,Mobile,Paid Ad,Male,18-24,Bangalore,2,30.3,View,0,0,0,0,0
SESS017697,USR00807,20-08-2024,Aug-24,Q3 2024,PROD5329,electronics.headphone,Sennheiser,20523.63,5,Desktop,Paid Ad,Female,25-34,Bangalore,4,10.3,Checkout,1,1,0,1,0
SESS017698,USR07347,27-08-2024,Aug-24,Q3 2024,PROD5701,electronics.tablet,Samsung,42654.84,20,Mobile,Referral,Male,25-34,Bangalore,9,28,Purchase,1,1,1,0,34123.87
SESS017699,USR07462,01-05-2024,May-24,Q2 2024,PROD1793,apparel.footwear,Nike,2255.06,15,Mobile,Social Media,Male,35-44,Delhi,7,6.2,Purchase,1,1,1,0,1916.8
SESS017700,USR01640,10-02-2024,Feb-24,Q1 2024,PROD3489,books.fiction,Simon & Schuster,512.96,5,Mobile,Paid Ad,Female,18-24,Pune,13,3.3,Checkout,1,1,0,1,0
SESS017701,USR01359,28-07-2024,Jul-24,Q3 2024,PROD1748,grocery.beverages,Coca-Cola,448.24,15,Mobile,Organic Search,Male,45-54,Pune,15,38.3,Cart,1,0,0,1,0
SESS017702,USR00965,28-01-2024,Jan-24,Q1 2024,PROD6790,apparel.footwear,Nike,3860.31,0,Mobile,Email Campaign,Male,25-34,Pune,4,23,Cart,1,0,0,1,0
SESS017703,USR03445,04-12-2024,Dec-24,Q4 2024,PROD5756,books.fiction,Simon & Schuster,562.58,5,Desktop,Email Campaign,Other,25-34,Delhi,2,36.3,Checkout,1,1,0,1,0
SESS017704,USR04902,07-12-2024,Dec-24,Q4 2024,PROD7930,electronics.laptop,Dell,72118.19,20,Desktop,Organic Search,Female,25-34,Mumbai,7,42.2,Purchase,1,1,1,0,57694.55
SESS017705,USR06884,13-01-2024,Jan-24,Q1 2024,PROD3684,home.decor,Fabindia,3625.61,10,Tablet,Organic Search,Male,25-34,Ahmedabad,7,41.3,View,0,0,0,0,0
SESS017706,USR00210,03-02-2024,Feb-24,Q1 2024,PROD5449,electronics.camera,Nikon,36203.23,25,Mobile,Email Campaign,Male,18-24,Delhi,14,28.9,Checkout,1,1,0,1,0
SESS017707,USR01017,06-04-2024,Apr-24,Q2 2024,PROD8925,apparel.footwear,Adidas,6515.94,0,Mobile,Organic Search,Male,18-24,Delhi,1,38.3,Cart,1,0,0,1,0
SESS017708,USR07424,12-05-2024,May-24,Q2 2024,PROD8595,books.education,Oxford,1823.6,5,Desktop,Paid Ad,Male,35-44,Pune,5,34.3,Purchase,1,1,1,0,1732.42
SESS017709,USR01842,31-07-2024,Jul-24,Q3 2024,PROD2812,electronics.headphone,Bose,18002.14,0,Desktop,Direct,Male,55+,Mumbai,1,4.9,Purchase,1,1,1,0,18002.14
SESS017710,USR06055,25-08-2024,Aug-24,Q3 2024,PROD9327,home.furniture,IKEA,48864.8,20,Tablet,Organic Search,Female,25-34,Hyderabad,4,1.2,Checkout,1,1,0,1,0
SESS017711,USR05191,07-01-2024,Jan-24,Q1 2024,PROD5088,books.fiction,Penguin,559.15,0,Mobile,Email Campaign,Male,45-54,Delhi,5,16.3,View,0,0,0,0,0
SESS017712,USR02819,01-01-2024,Jan-24,Q1 2024,PROD5087,electronics.tablet,Apple,61999.61,0,Mobile,Social Media,Male,18-24,Delhi,11,29.2,Cart,1,0,0,1,0
SESS017713,USR05912,03-03-2024,Mar-24,Q1 2024,PROD6580,grocery.beverages,Tropicana,452.96,5,Mobile,Social Media,Female,18-24,Delhi,13,15.7,View,0,0,0,0,0
SESS017714,USR05971,26-06-2024,Jun-24,Q2 2024,PROD2129,beauty.makeup,NYX,345.45,30,Desktop,Direct,Female,18-24,Delhi,9,26.2,View,0,0,0,0,0
SESS017715,USR07955,03-08-2024,Aug-24,Q3 2024,PROD5138,apparel.clothing,Adidas,2466.33,0,Mobile,Social Media,Female,18-24,Hyderabad,8,26.8,Checkout,1,1,0,1,0
SESS017716,USR00542,16-11-2024,Nov-24,Q4 2024,PROD9043,grocery.beverages,Dabur,153.43,5,Mobile,Paid Ad,Female,35-44,Bangalore,11,44.9,View,0,0,0,0,0
SESS017717,USR05347,17-03-2024,Mar-24,Q1 2024,PROD1959,grocery.food,Nestle,122.39,0,Mobile,Social Media,Male,25-34,Pune,2,15,View,0,0,0,0,0
SESS017718,USR06795,22-01-2024,Jan-24,Q1 2024,PROD3125,apparel.accessories,Ray-Ban,1388.51,5,Tablet,Email Campaign,Male,18-24,Ahmedabad,7,42.1,Cart,1,0,0,1,0
SESS017719,USR03844,02-03-2024,Mar-24,Q1 2024,PROD7110,books.fiction,Simon & Schuster,513.33,30,Mobile,Email Campaign,Male,35-44,Ahmedabad,12,38.4,Purchase,1,1,1,0,359.33
SESS017720,USR04137,29-08-2024,Aug-24,Q3 2024,PROD4956,toys.kids,Hasbro,4238.77,0,Mobile,Email Campaign,Female,35-44,Delhi,2,4.9,Cart,1,0,0,1,0
SESS017721,USR03397,27-03-2024,Mar-24,Q1 2024,PROD7126,sports.clothing,Puma,833.77,25,Desktop,Paid Ad,Female,35-44,Pune,6,18.8,Purchase,1,1,1,0,625.33
SESS017722,USR00735,06-06-2024,Jun-24,Q2 2024,PROD3573,electronics.camera,Fujifilm,85960.9,15,Mobile,Paid Ad,Male,25-34,Ahmedabad,13,15.8,Checkout,1,1,0,1,0
SESS017723,USR03849,26-06-2024,Jun-24,Q2 2024,PROD8956,books.fiction,Simon & Schuster,582.66,0,Mobile,Social Media,Female,25-34,Mumbai,4,15.7,View,0,0,0,0,0
SESS017724,USR03051,22-01-2024,Jan-24,Q1 2024,PROD4362,home.furniture,Urban Ladder,32373.84,25,Mobile,Organic Search,Male,18-24,Mumbai,4,33,Cart,1,0,0,1,0
SESS017725,USR01154,06-06-2024,Jun-24,Q2 2024,PROD8651,beauty.makeup,Nykaa,1474.76,25,Mobile,Direct,Female,25-34,Chennai,3,33.8,Cart,1,0,0,1,0
SESS017726,USR07631,10-10-2024,Oct-24,Q4 2024,PROD8067,electronics.tablet,Apple,65297.11,30,Mobile,Paid Ad,Female,25-34,Hyderabad,4,14.1,View,0,0,0,0,0
SESS017727,USR06106,24-10-2024,Oct-24,Q4 2024,PROD8658,apparel.footwear,Converse,5300.49,10,Mobile,Paid Ad,Male,25-34,Bangalore,13,17.6,Checkout,1,1,0,1,0
SESS017728,USR06839,28-08-2024,Aug-24,Q3 2024,PROD6572,electronics.laptop,Dell,86777.02,0,Mobile,Push Notification,Male,18-24,Chennai,9,30,View,0,0,0,0,0
SESS017729,USR06776,09-03-2024,Mar-24,Q1 2024,PROD7414,books.fiction,Penguin,211.03,0,Mobile,Organic Search,Male,35-44,Jaipur,1,43.5,Purchase,1,1,1,0,211.03
SESS017730,USR02587,29-04-2024,Apr-24,Q2 2024,PROD7734,home.decor,Westside,2572.75,15,Mobile,Direct,Male,18-24,Kolkata,3,24.6,Checkout,1,1,0,1,0
SESS017731,USR01534,13-06-2024,Jun-24,Q2 2024,PROD7087,sports.clothing,Under Armour,2915.32,20,Mobile,Email Campaign,Male,45-54,Jaipur,9,39.4,View,0,0,0,0,0
SESS017732,USR02456,28-06-2024,Jun-24,Q2 2024,PROD7296,toys.kids,Mattel,3152.78,15,Desktop,Referral,Male,25-34,Delhi,3,4.7,Purchase,1,1,1,0,2679.86
SESS017733,USR02074,19-08-2024,Aug-24,Q3 2024,PROD4842,toys.games,Razer,12257.66,0,Mobile,Organic Search,Female,25-34,Ahmedabad,10,10.7,Purchase,1,1,1,0,12257.66
SESS017734,USR00104,30-07-2024,Jul-24,Q3 2024,PROD5982,sports.equipment,Decathlon,1110,10,Desktop,Social Media,Female,18-24,Mumbai,12,5.4,View,0,0,0,0,0
SESS017735,USR03157,19-08-2024,Aug-24,Q3 2024,PROD8533,home.furniture,IKEA,26979.16,10,Desktop,Social Media,Female,55+,Delhi,3,31.7,Purchase,1,1,1,0,24281.24
SESS017736,USR02925,19-06-2024,Jun-24,Q2 2024,PROD8662,home.decor,Pepperfry,1595.34,15,Mobile,Referral,Male,35-44,Delhi,6,1.9,View,0,0,0,0,0
SESS017737,USR03428,06-10-2024,Oct-24,Q4 2024,PROD7740,grocery.food,Britannia,239.64,10,Tablet,Organic Search,Female,35-44,Bangalore,3,22.6,Checkout,1,1,0,1,0
SESS017738,USR05837,09-12-2024,Dec-24,Q4 2024,PROD6857,home.furniture,IKEA,18373.74,0,Mobile,Social Media,Female,55+,Kolkata,2,8.7,Checkout,1,1,0,1,0
SESS017739,USR03677,03-01-2024,Jan-24,Q1 2024,PROD2761,books.fiction,HarperCollins,506.9,0,Mobile,Organic Search,Male,25-34,Kolkata,1,3,Purchase,1,1,1,0,506.9
SESS017740,USR07085,02-06-2024,Jun-24,Q2 2024,PROD3909,grocery.beverages,Tropicana,462.31,25,Mobile,Push Notification,Female,25-34,Hyderabad,1,41,View,0,0,0,0,0
SESS017741,USR02554,11-02-2024,Feb-24,Q1 2024,PROD2263,grocery.beverages,Tropicana,343.84,0,Mobile,Email Campaign,Female,35-44,Hyderabad,9,19.3,View,0,0,0,0,0
SESS017742,USR01214,06-11-2024,Nov-24,Q4 2024,PROD6888,electronics.smartphone,OnePlus,20990.02,10,Mobile,Social Media,Female,25-34,Mumbai,11,22.8,Checkout,1,1,0,1,0
SESS017743,USR03793,19-02-2024,Feb-24,Q1 2024,PROD1761,electronics.laptop,Dell,93782.5,0,Mobile,Paid Ad,Female,55+,Hyderabad,9,9.7,View,0,0,0,0,0
SESS017744,USR03814,25-11-2024,Nov-24,Q4 2024,PROD7633,books.education,Oxford,898.4,20,Desktop,Push Notification,Female,18-24,Delhi,8,25.7,Purchase,1,1,1,0,718.72
SESS017745,USR03310,01-12-2024,Dec-24,Q4 2024,PROD3072,electronics.camera,Nikon,109476.62,25,Mobile,Social Media,Male,18-24,Chennai,10,7.8,Purchase,1,1,1,0,82107.46
SESS017746,USR06095,05-03-2024,Mar-24,Q1 2024,PROD4507,home.furniture,IKEA,9866.98,25,Mobile,Organic Search,Male,35-44,Ahmedabad,13,17.3,View,0,0,0,0,0
SESS017747,USR02476,15-01-2024,Jan-24,Q1 2024,PROD4023,sports.equipment,Yonex,2676.27,20,Mobile,Email Campaign,Female,25-34,Hyderabad,13,19.1,Checkout,1,1,0,1,0
SESS017748,USR05404,11-09-2024,Sep-24,Q3 2024,PROD3018,grocery.beverages,Dabur,154.85,30,Mobile,Paid Ad,Male,25-34,Hyderabad,15,14.4,Checkout,1,1,0,1,0
SESS017749,USR02315,23-09-2024,Sep-24,Q3 2024,PROD4976,electronics.smartphone,Samsung,18543.83,0,Tablet,Organic Search,Other,35-44,Jaipur,10,33.9,Purchase,1,1,1,0,18543.83
SESS017750,USR00949,06-10-2024,Oct-24,Q4 2024,PROD9659,apparel.clothing,Adidas,3725.12,5,Mobile,Direct,Female,25-34,Mumbai,13,1.7,View,0,0,0,0,0
SESS017751,USR07928,21-07-2024,Jul-24,Q3 2024,PROD5953,home.furniture,Godrej,48243.5,15,Mobile,Social Media,Female,45-54,Delhi,2,16.5,Purchase,1,1,1,0,41006.97
SESS017752,USR03217,26-06-2024,Jun-24,Q2 2024,PROD9334,beauty.makeup,L'Oreal,824.65,0,Mobile,Referral,Male,25-34,Ahmedabad,7,43.1,Cart,1,0,0,1,0
SESS017753,USR04136,04-02-2024,Feb-24,Q1 2024,PROD7089,electronics.headphone,Boat,12294.35,30,Mobile,Organic Search,Male,25-34,Mumbai,11,24.2,Checkout,1,1,0,1,0
SESS017754,USR05226,20-01-2024,Jan-24,Q1 2024,PROD6764,books.education,Wiley,1656.52,0,Mobile,Paid Ad,Male,25-34,Lucknow,10,44.3,Cart,1,0,0,1,0
SESS017755,USR01027,15-05-2024,May-24,Q2 2024,PROD5403,sports.equipment,Adidas,15573.57,25,Desktop,Organic Search,Female,25-34,Ahmedabad,12,6.1,View,0,0,0,0,0
SESS017756,USR01463,17-11-2024,Nov-24,Q4 2024,PROD9623,grocery.food,ITC,858.44,15,Mobile,Paid Ad,Male,35-44,Chennai,1,42.4,Purchase,1,1,1,0,729.67
SESS017757,USR06449,19-01-2024,Jan-24,Q1 2024,PROD1694,sports.equipment,Decathlon,17280.82,5,Tablet,Organic Search,Male,25-34,Lucknow,10,8.8,Cart,1,0,0,1,0
SESS017758,USR04087,01-12-2024,Dec-24,Q4 2024,PROD2754,electronics.camera,Fujifilm,31349.82,0,Mobile,Social Media,Male,35-44,Delhi,3,4,Cart,1,0,0,1,0
SESS017759,USR02077,21-05-2024,May-24,Q2 2024,PROD6659,beauty.makeup,MAC,3620.06,15,Desktop,Email Campaign,Male,18-24,Chennai,12,35.1,Purchase,1,1,1,0,3077.05
SESS017760,USR01997,19-10-2024,Oct-24,Q4 2024,PROD4519,home.decor,Fabindia,5477.43,0,Mobile,Paid Ad,Female,45-54,Pune,6,26.1,Purchase,1,1,1,0,5477.43
SESS017761,USR01039,11-01-2024,Jan-24,Q1 2024,PROD6683,toys.games,Nintendo,11022.47,20,Mobile,Social Media,Male,35-44,Lucknow,2,25.6,View,0,0,0,0,0
SESS017762,USR03374,09-09-2024,Sep-24,Q3 2024,PROD9890,home.furniture,IKEA,35178.91,25,Mobile,Organic Search,Female,25-34,Kolkata,11,26.6,Cart,1,0,0,1,0
SESS017763,USR01887,05-11-2024,Nov-24,Q4 2024,PROD2626,beauty.skincare,Himalaya,1618.79,20,Mobile,Referral,Male,45-54,Delhi,15,14.5,Purchase,1,1,1,0,1295.03
SESS017764,USR03106,24-10-2024,Oct-24,Q4 2024,PROD1612,home.appliances,Bosch,5449.75,5,Desktop,Organic Search,Male,18-24,Delhi,4,5.7,Purchase,1,1,1,0,5177.26
SESS017765,USR00145,16-03-2024,Mar-24,Q1 2024,PROD6396,grocery.beverages,Dabur,82.79,0,Mobile,Organic Search,Male,55+,Bangalore,9,32.1,View,0,0,0,0,0
SESS017766,USR00720,11-01-2024,Jan-24,Q1 2024,PROD9119,electronics.camera,Nikon,80020.57,20,Mobile,Social Media,Female,25-34,Bangalore,12,23.9,View,0,0,0,0,0
SESS017767,USR05478,14-08-2024,Aug-24,Q3 2024,PROD2763,home.appliances,Samsung,30423.71,15,Desktop,Email Campaign,Female,35-44,Delhi,3,10.8,Purchase,1,1,1,0,25860.15
SESS017768,USR00034,25-01-2024,Jan-24,Q1 2024,PROD5403,electronics.tablet,Amazon,30292.27,15,Desktop,Paid Ad,Female,18-24,Bangalore,8,8.5,View,0,0,0,0,0
SESS017769,USR05297,08-01-2024,Jan-24,Q1 2024,PROD7922,books.education,Oxford,1995.14,5,Desktop,Email Campaign,Male,55+,Delhi,3,14.9,Purchase,1,1,1,0,1895.38
SESS017770,USR07041,09-05-2024,May-24,Q2 2024,PROD2047,home.furniture,Urban Ladder,25460,5,Mobile,Referral,Female,25-34,Lucknow,14,18.1,Purchase,1,1,1,0,24187
SESS017771,USR04541,17-09-2024,Sep-24,Q3 2024,PROD8682,apparel.footwear,Converse,7642.65,25,Tablet,Direct,Male,18-24,Chennai,10,37.4,View,0,0,0,0,0
SESS017772,USR04038,15-12-2024,Dec-24,Q4 2024,PROD8045,beauty.skincare,Neutrogena,294.78,0,Mobile,Organic Search,Female,45-54,Delhi,4,5.3,Cart,1,0,0,1,0
SESS017773,USR06412,27-07-2024,Jul-24,Q3 2024,PROD9714,beauty.skincare,Neutrogena,1431,0,Desktop,Paid Ad,Male,35-44,Mumbai,15,32.4,Checkout,1,1,0,1,0
SESS017774,USR04490,22-06-2024,Jun-24,Q2 2024,PROD5196,beauty.makeup,MAC,3588.25,15,Desktop,Social Media,Female,35-44,Delhi,12,26.5,View,0,0,0,0,0
SESS017775,USR06951,29-01-2024,Jan-24,Q1 2024,PROD6332,toys.kids,Fisher-Price,2511.69,0,Desktop,Organic Search,Female,35-44,Bangalore,2,22.1,Cart,1,0,0,1,0
SESS017776,USR05960,28-04-2024,Apr-24,Q2 2024,PROD7871,sports.clothing,Adidas,422.89,15,Mobile,Direct,Female,25-34,Lucknow,9,27.6,Purchase,1,1,1,0,359.46
SESS017777,USR00986,19-12-2024,Dec-24,Q4 2024,PROD9781,beauty.makeup,Nykaa,3579.82,5,Mobile,Social Media,Female,35-44,Mumbai,8,44.7,Cart,1,0,0,1,0
SESS017778,USR07028,13-04-2024,Apr-24,Q2 2024,PROD7666,apparel.accessories,Fossil,14646,10,Desktop,Organic Search,Other,35-44,Chennai,7,22.6,Cart,1,0,0,1,0
SESS017779,USR05735,12-08-2024,Aug-24,Q3 2024,PROD3672,electronics.laptop,Lenovo,70742.25,0,Mobile,Email Campaign,Female,35-44,Hyderabad,8,28.4,Checkout,1,1,0,1,0
SESS017780,USR04278,17-03-2024,Mar-24,Q1 2024,PROD3486,electronics.tablet,Apple,56015.58,10,Mobile,Paid Ad,Male,35-44,Delhi,10,39.9,Purchase,1,1,1,0,50414.02
SESS017781,USR05347,11-04-2024,Apr-24,Q2 2024,PROD9174,apparel.accessories,Ray-Ban,13044.32,30,Desktop,Social Media,Male,25-34,Pune,1,15.6,View,0,0,0,0,0
